split,case_index,bank_id,selected_index,selected_row,selected_col
arc-gen,69,16,0,0,0
arc-gen,69,17,0,0,0
arc-gen,69,18,0,0,0
arc-gen,69,19,0,0,0
arc-gen,69,20,0,0,0
arc-gen,69,21,0,0,0
arc-gen,69,22,0,0,0
arc-gen,69,23,0,0,0
arc-gen,70,0,0,0,0
arc-gen,70,1,0,0,0
arc-gen,70,2,0,0,0
arc-gen,70,3,0,0,0
arc-gen,70,4,0,0,0
arc-gen,70,5,0,0,0
arc-gen,70,6,0,0,0
arc-gen,70,7,127,9,10
arc-gen,70,8,0,0,0
arc-gen,70,9,0,0,0
arc-gen,70,10,0,0,0
arc-gen,70,11,0,0,0
arc-gen,70,12,0,0,0
arc-gen,70,13,15,1,4
arc-gen,70,14,0,0,0
arc-gen,70,15,0,0,0
arc-gen,70,16,0,0,0
arc-gen,70,17,0,0,0
arc-gen,70,18,0,0,0
arc-gen,70,19,0,0,0
arc-gen,70,20,0,0,0
arc-gen,70,21,0,0,0
arc-gen,70,22,0,0,0
arc-gen,70,23,0,0,0
arc-gen,71,0,0,0,0
arc-gen,71,1,0,0,0
arc-gen,71,2,0,0,0
arc-gen,71,3,0,0,0
arc-gen,71,4,0,0,0
arc-gen,71,5,0,0,0
arc-gen,71,6,0,0,0
arc-gen,71,7,143,11,0
arc-gen,71,8,0,0,0
arc-gen,71,9,0,0,0
arc-gen,71,10,0,0,0
arc-gen,71,11,0,0,0
arc-gen,71,12,0,0,0
arc-gen,71,13,0,0,0
arc-gen,71,14,0,0,0
arc-gen,71,15,0,0,0
arc-gen,71,16,0,0,0
arc-gen,71,17,0,0,0
arc-gen,71,18,0,0,0
arc-gen,71,19,0,0,0
arc-gen,71,20,0,0,0
arc-gen,71,21,0,0,0
arc-gen,71,22,0,0,0
arc-gen,71,23,0,0,0
arc-gen,72,0,0,0,0
arc-gen,72,1,0,0,0
arc-gen,72,2,0,0,0
arc-gen,72,3,0,0,0
arc-gen,72,4,0,0,0
arc-gen,72,5,32,2,2
arc-gen,72,6,0,0,0
arc-gen,72,7,0,0,0
arc-gen,72,8,0,0,0
arc-gen,72,9,0,0,0
arc-gen,72,10,0,0,0
arc-gen,72,11,0,0,0
arc-gen,72,12,120,10,0
arc-gen,72,13,0,0,0
arc-gen,72,14,0,0,0
arc-gen,72,15,0,0,0
arc-gen,72,16,0,0,0
arc-gen,72,17,0,0,0
arc-gen,72,18,0,0,0
arc-gen,72,19,0,0,0
arc-gen,72,20,0,0,0
arc-gen,72,21,0,0,0
arc-gen,72,22,0,0,0
arc-gen,72,23,0,0,0
arc-gen,73,0,0,0,0
arc-gen,73,1,0,0,0
arc-gen,73,2,0,0,0
arc-gen,73,3,0,0,0
arc-gen,73,4,0,0,0
arc-gen,73,5,0,0,0
arc-gen,73,6,0,0,0
arc-gen,73,7,0,0,0
arc-gen,73,8,0,0,0
arc-gen,73,9,0,0,0
arc-gen,73,10,0,0,0
arc-gen,73,11,0,0,0
arc-gen,73,12,0,0,0
arc-gen,73,13,0,0,0
arc-gen,73,14,0,0,0
arc-gen,73,15,0,0,0
arc-gen,73,16,0,0,0
arc-gen,73,17,0,0,0
arc-gen,73,18,100,9,1
arc-gen,73,19,0,0,0
arc-gen,73,20,0,0,0
arc-gen,73,21,0,0,0
arc-gen,73,22,0,0,0
arc-gen,73,23,0,0,0
arc-gen,74,0,0,0,0
arc-gen,74,1,0,0,0
arc-gen,74,2,0,0,0
arc-gen,74,3,0,0,0
arc-gen,74,4,105,9,6
arc-gen,74,5,0,0,0
arc-gen,74,6,0,0,0
arc-gen,74,7,0,0,0
arc-gen,74,8,0,0,0
arc-gen,74,9,0,0,0
arc-gen,74,10,0,0,0
arc-gen,74,11,0,0,0
arc-gen,74,12,0,0,0
arc-gen,74,13,0,0,0
arc-gen,74,14,0,0,0
arc-gen,74,15,0,0,0
arc-gen,74,16,0,0,0
arc-gen,74,17,0,0,0
arc-gen,74,18,0,0,0
arc-gen,74,19,0,0,0
arc-gen,74,20,0,0,0
arc-gen,74,21,0,0,0
arc-gen,74,22,0,0,0
arc-gen,74,23,0,0,0
arc-gen,75,0,0,0,0
arc-gen,75,1,0,0,0
arc-gen,75,2,0,0,0
arc-gen,75,3,0,0,0
arc-gen,75,4,0,0,0
arc-gen,75,5,0,0,0
arc-gen,75,6,0,0,0
arc-gen,75,7,0,0,0
arc-gen,75,8,0,0,0
arc-gen,75,9,0,0,0
arc-gen,75,10,3,0,3
arc-gen,75,11,0,0,0
arc-gen,75,12,0,0,0
arc-gen,75,13,0,0,0
arc-gen,75,14,0,0,0
arc-gen,75,15,0,0,0
arc-gen,75,16,0,0,0
arc-gen,75,17,0,0,0
arc-gen,75,18,0,0,0
arc-gen,75,19,0,0,0
arc-gen,75,20,0,0,0
arc-gen,75,21,24,1,11
arc-gen,75,22,0,0,0
arc-gen,75,23,0,0,0
arc-gen,76,0,0,0,0
arc-gen,76,1,0,0,0
arc-gen,76,2,0,0,0
arc-gen,76,3,0,0,0
arc-gen,76,4,0,0,0
arc-gen,76,5,0,0,0
arc-gen,76,6,0,0,0
arc-gen,76,7,0,0,0
arc-gen,76,8,0,0,0
arc-gen,76,9,0,0,0
arc-gen,76,10,0,0,0
arc-gen,76,11,0,0,0
arc-gen,76,12,0,0,0
arc-gen,76,13,0,0,0
arc-gen,76,14,0,0,0
arc-gen,76,15,0,0,0
arc-gen,76,16,0,0,0
arc-gen,76,17,0,0,0
arc-gen,76,18,0,0,0
arc-gen,76,19,0,0,0
arc-gen,76,20,0,0,0
arc-gen,76,21,0,0,0
arc-gen,76,22,0,0,0
arc-gen,76,23,31,2,9
arc-gen,77,0,0,0,0
arc-gen,77,1,0,0,0
arc-gen,77,2,0,0,0
arc-gen,77,3,0,0,0
arc-gen,77,4,0,0,0
arc-gen,77,5,0,0,0
arc-gen,77,6,0,0,0
arc-gen,77,7,0,0,0
arc-gen,77,8,0,0,0
arc-gen,77,9,0,0,0
arc-gen,77,10,0,0,0
arc-gen,77,11,0,0,0
arc-gen,77,12,0,0,0
arc-gen,77,13,88,8,0
arc-gen,77,14,0,0,0
arc-gen,77,15,0,0,0
arc-gen,77,16,0,0,0
arc-gen,77,17,0,0,0
arc-gen,77,18,0,0,0
arc-gen,77,19,0,0,0
arc-gen,77,20,0,0,0
arc-gen,77,21,0,0,0
arc-gen,77,22,0,0,0
arc-gen,77,23,0,0,0
arc-gen,78,0,0,0,0
arc-gen,78,1,0,0,0
arc-gen,78,2,0,0,0
arc-gen,78,3,0,0,0
arc-gen,78,4,0,0,0
arc-gen,78,5,0,0,0
arc-gen,78,6,0,0,0
arc-gen,78,7,0,0,0
arc-gen,78,8,0,0,0
arc-gen,78,9,0,0,0
arc-gen,78,10,0,0,0
arc-gen,78,11,0,0,0
arc-gen,78,12,0,0,0
arc-gen,78,13,0,0,0
arc-gen,78,14,0,0,0
arc-gen,78,15,56,4,0
arc-gen,78,16,0,0,0
arc-gen,78,17,0,0,0
arc-gen,78,18,0,0,0
arc-gen,78,19,0,0,0
arc-gen,78,20,0,0,0
arc-gen,78,21,0,0,0
arc-gen,78,22,0,0,0
arc-gen,78,23,54,4,10
arc-gen,79,0,0,0,0
arc-gen,79,1,0,0,0
arc-gen,79,2,0,0,0
arc-gen,79,3,0,0,0
arc-gen,79,4,0,0,0
arc-gen,79,5,0,0,0
arc-gen,79,6,0,0,0
arc-gen,79,7,0,0,0
arc-gen,79,8,0,0,0
arc-gen,79,9,0,0,0
arc-gen,79,10,0,0,0
arc-gen,79,11,0,0,0
arc-gen,79,12,0,0,0
arc-gen,79,13,0,0,0
arc-gen,79,14,0,0,0
arc-gen,79,15,0,0,0
arc-gen,79,16,0,0,0
arc-gen,79,17,0,0,0
arc-gen,79,18,0,0,0
arc-gen,79,19,0,0,0
arc-gen,79,20,0,0,0
arc-gen,79,21,0,0,0
arc-gen,79,22,0,0,0
arc-gen,79,23,0,0,0
arc-gen,80,0,183,12,3
arc-gen,80,1,0,0,0
arc-gen,80,2,0,0,0
arc-gen,80,3,0,0,0
arc-gen,80,4,0,0,0
arc-gen,80,5,0,0,0
arc-gen,80,6,0,0,0
arc-gen,80,7,0,0,0
arc-gen,80,8,0,0,0
arc-gen,80,9,0,0,0
arc-gen,80,10,0,0,0
arc-gen,80,11,0,0,0
arc-gen,80,12,0,0,0
arc-gen,80,13,0,0,0
arc-gen,80,14,0,0,0
arc-gen,80,15,62,4,6
arc-gen,80,16,0,0,0
arc-gen,80,17,0,0,0
arc-gen,80,18,0,0,0
arc-gen,80,19,0,0,0
arc-gen,80,20,0,0,0
arc-gen,80,21,0,0,0
arc-gen,80,22,0,0,0
arc-gen,80,23,0,0,0
arc-gen,81,0,0,0,0
arc-gen,81,1,0,0,0
arc-gen,81,2,0,0,0
arc-gen,81,3,0,0,0
arc-gen,81,4,0,0,0
arc-gen,81,5,0,0,0
arc-gen,81,6,0,0,0
arc-gen,81,7,0,0,0
arc-gen,81,8,120,10,0
arc-gen,81,9,0,0,0
arc-gen,81,10,0,0,0
arc-gen,81,11,0,0,0
arc-gen,81,12,0,0,0
arc-gen,81,13,0,0,0
arc-gen,81,14,0,0,0
arc-gen,81,15,0,0,0
arc-gen,81,16,0,0,0
arc-gen,81,17,0,0,0
arc-gen,81,18,0,0,0
arc-gen,81,19,0,0,0
arc-gen,81,20,0,0,0
arc-gen,81,21,0,0,0
arc-gen,81,22,0,0,0
arc-gen,81,23,0,0,0
arc-gen,82,0,0,0,0
arc-gen,82,1,0,0,0
arc-gen,82,2,0,0,0
arc-gen,82,3,0,0,0
arc-gen,82,4,0,0,0
arc-gen,82,5,0,0,0
arc-gen,82,6,0,0,0
arc-gen,82,7,0,0,0
arc-gen,82,8,0,0,0
arc-gen,82,9,0,0,0
arc-gen,82,10,0,0,0
arc-gen,82,11,0,0,0
arc-gen,82,12,0,0,0
arc-gen,82,13,0,0,0
arc-gen,82,14,0,0,0
arc-gen,82,15,0,0,0
arc-gen,82,16,0,0,0
arc-gen,82,17,11,0,11
arc-gen,82,18,0,0,0
arc-gen,82,19,0,0,0
arc-gen,82,20,0,0,0
arc-gen,82,21,0,0,0
arc-gen,82,22,0,0,0
arc-gen,82,23,0,0,0
arc-gen,83,0,0,0,0
arc-gen,83,1,0,0,0
arc-gen,83,2,0,0,0
arc-gen,83,3,0,0,0
arc-gen,83,4,0,0,0
arc-gen,83,5,0,0,0
arc-gen,83,6,0,0,0
arc-gen,83,7,0,0,0
arc-gen,83,8,0,0,0
arc-gen,83,9,0,0,0
arc-gen,83,10,0,0,0
arc-gen,83,11,24,1,11
arc-gen,83,12,0,0,0
arc-gen,83,13,0,0,0
arc-gen,83,14,0,0,0
arc-gen,83,15,0,0,0
arc-gen,83,16,0,0,0
arc-gen,83,17,141,11,9
arc-gen,83,18,0,0,0
arc-gen,83,19,0,0,0
arc-gen,83,20,0,0,0
arc-gen,83,21,0,0,0
arc-gen,83,22,0,0,0
arc-gen,83,23,0,0,0
arc-gen,84,0,0,0,0
arc-gen,84,1,0,0,0
arc-gen,84,2,0,0,0
arc-gen,84,3,0,0,0
arc-gen,84,4,0,0,0
arc-gen,84,5,0,0,0
arc-gen,84,6,0,0,0
arc-gen,84,7,0,0,0
arc-gen,84,8,0,0,0
arc-gen,84,9,0,0,0
arc-gen,84,10,6,0,6
arc-gen,84,11,0,0,0
arc-gen,84,12,0,0,0
arc-gen,84,13,0,0,0
arc-gen,84,14,0,0,0
arc-gen,84,15,0,0,0
arc-gen,84,16,0,0,0
arc-gen,84,17,0,0,0
arc-gen,84,18,99,9,0
arc-gen,84,19,0,0,0
arc-gen,84,20,0,0,0
arc-gen,84,21,0,0,0
arc-gen,84,22,0,0,0
arc-gen,84,23,0,0,0
arc-gen,85,0,37,2,7
arc-gen,85,1,0,0,0
arc-gen,85,2,0,0,0
arc-gen,85,3,0,0,0
arc-gen,85,4,0,0,0
arc-gen,85,5,0,0,0
arc-gen,85,6,0,0,0
arc-gen,85,7,0,0,0
arc-gen,85,8,0,0,0
arc-gen,85,9,0,0,0
arc-gen,85,10,0,0,0
arc-gen,85,11,0,0,0
arc-gen,85,12,0,0,0
arc-gen,85,13,0,0,0
arc-gen,85,14,0,0,0
arc-gen,85,15,0,0,0
arc-gen,85,16,0,0,0
arc-gen,85,17,0,0,0
arc-gen,85,18,0,0,0
arc-gen,85,19,0,0,0
arc-gen,85,20,0,0,0
arc-gen,85,21,0,0,0
arc-gen,85,22,0,0,0
arc-gen,85,23,0,0,0
arc-gen,86,0,0,0,0
arc-gen,86,1,115,8,3
arc-gen,86,2,0,0,0
arc-gen,86,3,0,0,0
arc-gen,86,4,0,0,0
arc-gen,86,5,0,0,0
arc-gen,86,6,0,0,0
arc-gen,86,7,0,0,0
arc-gen,86,8,0,0,0
arc-gen,86,9,0,0,0
arc-gen,86,10,0,0,0
arc-gen,86,11,0,0,0
arc-gen,86,12,0,0,0
arc-gen,86,13,0,0,0
arc-gen,86,14,0,0,0
arc-gen,86,15,0,0,0
arc-gen,86,16,4,0,4
arc-gen,86,17,0,0,0
arc-gen,86,18,0,0,0
arc-gen,86,19,0,0,0
arc-gen,86,20,0,0,0
arc-gen,86,21,0,0,0
arc-gen,86,22,0,0,0
arc-gen,86,23,0,0,0
arc-gen,87,0,0,0,0
arc-gen,87,1,0,0,0
arc-gen,87,2,0,0,0
arc-gen,87,3,0,0,0
arc-gen,87,4,0,0,0
arc-gen,87,5,0,0,0
arc-gen,87,6,0,0,0
arc-gen,87,7,0,0,0
arc-gen,87,8,0,0,0
arc-gen,87,9,0,0,0
arc-gen,87,10,0,0,0
arc-gen,87,11,0,0,0
arc-gen,87,12,0,0,0
arc-gen,87,13,0,0,0
arc-gen,87,14,0,0,0
arc-gen,87,15,0,0,0
arc-gen,87,16,0,0,0
arc-gen,87,17,0,0,0
arc-gen,87,18,0,0,0
arc-gen,87,19,0,0,0
arc-gen,87,20,0,0,0
arc-gen,87,21,0,0,0
arc-gen,87,22,0,0,0
arc-gen,87,23,0,0,0
arc-gen,88,0,0,0,0
arc-gen,88,1,116,8,4
arc-gen,88,2,0,0,0
arc-gen,88,3,0,0,0
arc-gen,88,4,0,0,0
arc-gen,88,5,0,0,0
arc-gen,88,6,0,0,0
arc-gen,88,7,0,0,0
arc-gen,88,8,0,0,0
arc-gen,88,9,23,2,1
arc-gen,88,10,0,0,0
arc-gen,88,11,0,0,0
arc-gen,88,12,0,0,0
arc-gen,88,13,0,0,0
arc-gen,88,14,0,0,0
arc-gen,88,15,0,0,0
arc-gen,88,16,0,0,0
arc-gen,88,17,0,0,0
arc-gen,88,18,0,0,0
arc-gen,88,19,0,0,0
arc-gen,88,20,0,0,0
arc-gen,88,21,0,0,0
arc-gen,88,22,0,0,0
arc-gen,88,23,0,0,0
arc-gen,89,0,48,3,3
arc-gen,89,1,0,0,0
arc-gen,89,2,0,0,0
arc-gen,89,3,0,0,0
arc-gen,89,4,0,0,0
arc-gen,89,5,0,0,0
arc-gen,89,6,115,8,3
arc-gen,89,7,0,0,0
arc-gen,89,8,0,0,0
arc-gen,89,9,0,0,0
arc-gen,89,10,0,0,0
arc-gen,89,11,0,0,0
arc-gen,89,12,0,0,0
arc-gen,89,13,0,0,0
arc-gen,89,14,0,0,0
arc-gen,89,15,0,0,0
arc-gen,89,16,0,0,0
arc-gen,89,17,0,0,0
arc-gen,89,18,0,0,0
arc-gen,89,19,0,0,0
arc-gen,89,20,0,0,0
arc-gen,89,21,0,0,0
arc-gen,89,22,0,0,0
arc-gen,89,23,0,0,0
arc-gen,90,0,0,0,0
arc-gen,90,1,0,0,0
arc-gen,90,2,112,8,8
arc-gen,90,3,0,0,0
arc-gen,90,4,0,0,0
arc-gen,90,5,0,0,0
arc-gen,90,6,0,0,0
arc-gen,90,7,0,0,0
arc-gen,90,8,0,0,0
arc-gen,90,9,0,0,0
arc-gen,90,10,0,0,0
arc-gen,90,11,0,0,0
arc-gen,90,12,18,1,6
arc-gen,90,13,0,0,0
arc-gen,90,14,0,0,0
arc-gen,90,15,0,0,0
arc-gen,90,16,0,0,0
arc-gen,90,17,0,0,0
arc-gen,90,18,0,0,0
arc-gen,90,19,0,0,0
arc-gen,90,20,0,0,0
arc-gen,90,21,0,0,0
arc-gen,90,22,0,0,0
arc-gen,90,23,0,0,0
arc-gen,91,0,0,0,0
arc-gen,91,1,0,0,0
arc-gen,91,2,0,0,0
arc-gen,91,3,0,0,0
arc-gen,91,4,0,0,0
arc-gen,91,5,0,0,0
arc-gen,91,6,0,0,0
arc-gen,91,7,0,0,0
arc-gen,91,8,0,0,0
arc-gen,91,9,0,0,0
arc-gen,91,10,0,0,0
arc-gen,91,11,0,0,0
arc-gen,91,12,0,0,0
arc-gen,91,13,0,0,0
arc-gen,91,14,0,0,0
arc-gen,91,15,0,0,0
arc-gen,91,16,0,0,0
arc-gen,91,17,0,0,0
arc-gen,91,18,72,6,6
arc-gen,91,19,0,0,0
arc-gen,91,20,0,0,0
arc-gen,91,21,0,0,0
arc-gen,91,22,0,0,0
arc-gen,91,23,0,0,0
arc-gen,92,0,0,0,0
arc-gen,92,1,0,0,0
arc-gen,92,2,0,0,0
arc-gen,92,3,0,0,0
arc-gen,92,4,0,0,0
arc-gen,92,5,97,6,7
arc-gen,92,6,0,0,0
arc-gen,92,7,0,0,0
arc-gen,92,8,0,0,0
arc-gen,92,9,0,0,0
arc-gen,92,10,0,0,0
arc-gen,92,11,0,0,0
arc-gen,92,12,0,0,0
arc-gen,92,13,0,0,0
arc-gen,92,14,0,0,0
arc-gen,92,15,84,6,0
arc-gen,92,16,0,0,0
arc-gen,92,17,0,0,0
arc-gen,92,18,0,0,0
arc-gen,92,19,0,0,0
arc-gen,92,20,0,0,0
arc-gen,92,21,0,0,0
arc-gen,92,22,0,0,0
arc-gen,92,23,0,0,0
arc-gen,93,0,0,0,0
arc-gen,93,1,0,0,0
arc-gen,93,2,54,4,2
arc-gen,93,3,0,0,0
arc-gen,93,4,0,0,0
arc-gen,93,5,0,0,0
arc-gen,93,6,0,0,0
arc-gen,93,7,0,0,0
arc-gen,93,8,0,0,0
arc-gen,93,9,0,0,0
arc-gen,93,10,0,0,0
arc-gen,93,11,0,0,0
arc-gen,93,12,0,0,0
arc-gen,93,13,0,0,0
arc-gen,93,14,0,0,0
arc-gen,93,15,0,0,0
arc-gen,93,16,0,0,0
arc-gen,93,17,0,0,0
arc-gen,93,18,0,0,0
arc-gen,93,19,0,0,0
arc-gen,93,20,0,0,0
arc-gen,93,21,0,0,0
arc-gen,93,22,0,0,0
arc-gen,93,23,0,0,0
arc-gen,94,0,0,0,0
arc-gen,94,1,0,0,0
arc-gen,94,2,147,11,4
arc-gen,94,3,0,0,0
arc-gen,94,4,0,0,0
arc-gen,94,5,0,0,0
arc-gen,94,6,0,0,0
arc-gen,94,7,0,0,0
arc-gen,94,8,0,0,0
arc-gen,94,9,0,0,0
arc-gen,94,10,0,0,0
arc-gen,94,11,0,0,0
arc-gen,94,12,0,0,0
arc-gen,94,13,0,0,0
arc-gen,94,14,0,0,0
arc-gen,94,15,0,0,0
arc-gen,94,16,0,0,0
arc-gen,94,17,0,0,0
arc-gen,94,18,33,3,0
arc-gen,94,19,0,0,0
arc-gen,94,20,0,0,0
arc-gen,94,21,0,0,0
arc-gen,94,22,0,0,0
arc-gen,94,23,0,0,0
arc-gen,95,0,0,0,0
arc-gen,95,1,0,0,0
arc-gen,95,2,0,0,0
arc-gen,95,3,0,0,0
arc-gen,95,4,0,0,0
arc-gen,95,5,109,7,4
arc-gen,95,6,0,0,0
arc-gen,95,7,0,0,0
arc-gen,95,8,0,0,0
arc-gen,95,9,0,0,0
arc-gen,95,10,0,0,0
arc-gen,95,11,74,5,9
arc-gen,95,12,0,0,0
arc-gen,95,13,0,0,0
arc-gen,95,14,0,0,0
arc-gen,95,15,0,0,0
arc-gen,95,16,0,0,0
arc-gen,95,17,0,0,0
arc-gen,95,18,0,0,0
arc-gen,95,19,0,0,0
arc-gen,95,20,0,0,0
arc-gen,95,21,0,0,0
arc-gen,95,22,0,0,0
arc-gen,95,23,0,0,0
arc-gen,96,0,0,0,0
arc-gen,96,1,0,0,0
arc-gen,96,2,7,0,7
arc-gen,96,3,0,0,0
arc-gen,96,4,0,0,0
arc-gen,96,5,0,0,0
arc-gen,96,6,0,0,0
arc-gen,96,7,0,0,0
arc-gen,96,8,72,6,0
arc-gen,96,9,0,0,0
arc-gen,96,10,0,0,0
arc-gen,96,11,0,0,0
arc-gen,96,12,0,0,0
arc-gen,96,13,0,0,0
arc-gen,96,14,0,0,0
arc-gen,96,15,0,0,0
arc-gen,96,16,0,0,0
arc-gen,96,17,0,0,0
arc-gen,96,18,0,0,0
arc-gen,96,19,0,0,0
arc-gen,96,20,0,0,0
arc-gen,96,21,0,0,0
arc-gen,96,22,0,0,0
arc-gen,96,23,0,0,0
arc-gen,97,0,0,0,0
arc-gen,97,1,143,10,3
arc-gen,97,2,0,0,0
arc-gen,97,3,0,0,0
arc-gen,97,4,0,0,0
arc-gen,97,5,0,0,0
arc-gen,97,6,0,0,0
arc-gen,97,7,0,0,0
arc-gen,97,8,0,0,0
arc-gen,97,9,0,0,0
arc-gen,97,10,0,0,0
arc-gen,97,11,0,0,0
arc-gen,97,12,0,0,0
arc-gen,97,13,27,2,5
arc-gen,97,14,0,0,0
arc-gen,97,15,0,0,0
arc-gen,97,16,0,0,0
arc-gen,97,17,0,0,0
arc-gen,97,18,0,0,0
arc-gen,97,19,0,0,0
arc-gen,97,20,0,0,0
arc-gen,97,21,0,0,0
arc-gen,97,22,0,0,0
arc-gen,97,23,0,0,0
arc-gen,98,0,0,0,0
arc-gen,98,1,0,0,0
arc-gen,98,2,0,0,0
arc-gen,98,3,0,0,0
arc-gen,98,4,0,0,0
arc-gen,98,5,124,8,4
arc-gen,98,6,0,0,0
arc-gen,98,7,0,0,0
arc-gen,98,8,0,0,0
arc-gen,98,9,0,0,0
arc-gen,98,10,0,0,0
arc-gen,98,11,0,0,0
arc-gen,98,12,0,0,0
arc-gen,98,13,31,2,9
arc-gen,98,14,0,0,0
arc-gen,98,15,0,0,0
arc-gen,98,16,0,0,0
arc-gen,98,17,0,0,0
arc-gen,98,18,0,0,0
arc-gen,98,19,0,0,0
arc-gen,98,20,0,0,0
arc-gen,98,21,0,0,0
arc-gen,98,22,0,0,0
arc-gen,98,23,0,0,0
arc-gen,99,0,0,0,0
arc-gen,99,1,0,0,0
arc-gen,99,2,0,0,0
arc-gen,99,3,0,0,0
arc-gen,99,4,0,0,0
arc-gen,99,5,0,0,0
arc-gen,99,6,0,0,0
arc-gen,99,7,91,7,0
arc-gen,99,8,0,0,0
arc-gen,99,9,0,0,0
arc-gen,99,10,0,0,0
arc-gen,99,11,0,0,0
arc-gen,99,12,0,0,0
arc-gen,99,13,0,0,0
arc-gen,99,14,0,0,0
arc-gen,99,15,0,0,0
arc-gen,99,16,0,0,0
arc-gen,99,17,0,0,0
arc-gen,99,18,0,0,0
arc-gen,99,19,0,0,0
arc-gen,99,20,0,0,0
arc-gen,99,21,0,0,0
arc-gen,99,22,0,0,0
arc-gen,99,23,0,0,0
arc-gen,100,0,0,0,0
arc-gen,100,1,0,0,0
arc-gen,100,2,0,0,0
arc-gen,100,3,0,0,0
arc-gen,100,4,0,0,0
arc-gen,100,5,0,0,0
arc-gen,100,6,0,0,0
arc-gen,100,7,0,0,0
arc-gen,100,8,0,0,0
arc-gen,100,9,0,0,0
arc-gen,100,10,0,0,0
arc-gen,100,11,0,0,0
arc-gen,100,12,0,0,0
arc-gen,100,13,0,0,0
arc-gen,100,14,0,0,0
arc-gen,100,15,0,0,0
arc-gen,100,16,0,0,0
arc-gen,100,17,0,0,0
arc-gen,100,18,0,0,0
arc-gen,100,19,0,0,0
arc-gen,100,20,0,0,0
arc-gen,100,21,0,0,0
arc-gen,100,22,0,0,0
arc-gen,100,23,112,10,2
arc-gen,101,0,0,0,0
arc-gen,101,1,0,0,0
arc-gen,101,2,0,0,0
arc-gen,101,3,0,0,0
arc-gen,101,4,0,0,0
arc-gen,101,5,107,7,2
arc-gen,101,6,0,0,0
arc-gen,101,7,0,0,0
arc-gen,101,8,0,0,0
arc-gen,101,9,0,0,0
arc-gen,101,10,50,3,8
arc-gen,101,11,0,0,0
arc-gen,101,12,0,0,0
arc-gen,101,13,0,0,0
arc-gen,101,14,0,0,0
arc-gen,101,15,0,0,0
arc-gen,101,16,0,0,0
arc-gen,101,17,0,0,0
arc-gen,101,18,0,0,0
arc-gen,101,19,0,0,0
arc-gen,101,20,0,0,0
arc-gen,101,21,0,0,0
arc-gen,101,22,0,0,0
arc-gen,101,23,0,0,0
arc-gen,102,0,0,0,0
arc-gen,102,1,0,0,0
arc-gen,102,2,44,3,5
arc-gen,102,3,0,0,0
arc-gen,102,4,0,0,0
arc-gen,102,5,0,0,0
arc-gen,102,6,0,0,0
arc-gen,102,7,0,0,0
arc-gen,102,8,101,8,5
arc-gen,102,9,0,0,0
arc-gen,102,10,0,0,0
arc-gen,102,11,0,0,0
arc-gen,102,12,0,0,0
arc-gen,102,13,0,0,0
arc-gen,102,14,0,0,0
arc-gen,102,15,0,0,0
arc-gen,102,16,0,0,0
arc-gen,102,17,0,0,0
arc-gen,102,18,0,0,0
arc-gen,102,19,0,0,0
arc-gen,102,20,0,0,0
arc-gen,102,21,0,0,0
arc-gen,102,22,0,0,0
arc-gen,102,23,0,0,0
arc-gen,103,0,0,0,0
arc-gen,103,1,0,0,0
arc-gen,103,2,0,0,0
arc-gen,103,3,0,0,0
arc-gen,103,4,0,0,0
arc-gen,103,5,123,8,3
arc-gen,103,6,0,0,0
arc-gen,103,7,0,0,0
arc-gen,103,8,0,0,0
arc-gen,103,9,0,0,0
arc-gen,103,10,0,0,0
arc-gen,103,11,0,0,0
arc-gen,103,12,0,0,0
arc-gen,103,13,0,0,0
arc-gen,103,14,0,0,0
arc-gen,103,15,0,0,0
arc-gen,103,16,1,0,1
arc-gen,103,17,0,0,0
arc-gen,103,18,0,0,0
arc-gen,103,19,0,0,0
arc-gen,103,20,0,0,0
arc-gen,103,21,0,0,0
arc-gen,103,22,0,0,0
arc-gen,103,23,0,0,0
arc-gen,104,0,0,0,0
arc-gen,104,1,0,0,0
arc-gen,104,2,0,0,0
arc-gen,104,3,0,0,0
arc-gen,104,4,0,0,0
arc-gen,104,5,0,0,0
arc-gen,104,6,0,0,0
arc-gen,104,7,0,0,0
arc-gen,104,8,0,0,0
arc-gen,104,9,0,0,0
arc-gen,104,10,0,0,0
arc-gen,104,11,0,0,0
arc-gen,104,12,0,0,0
arc-gen,104,13,0,0,0
arc-gen,104,14,0,0,0
arc-gen,104,15,1,0,1
arc-gen,104,16,0,0,0
arc-gen,104,17,0,0,0
arc-gen,104,18,0,0,0
arc-gen,104,19,0,0,0
arc-gen,104,20,0,0,0
arc-gen,104,21,33,2,7
arc-gen,104,22,0,0,0
arc-gen,104,23,0,0,0
arc-gen,105,0,81,5,6
arc-gen,105,1,0,0,0
arc-gen,105,2,0,0,0
arc-gen,105,3,0,0,0
arc-gen,105,4,0,0,0
arc-gen,105,5,0,0,0
arc-gen,105,6,42,3,0
arc-gen,105,7,0,0,0
arc-gen,105,8,0,0,0
arc-gen,105,9,0,0,0
arc-gen,105,10,0,0,0
arc-gen,105,11,0,0,0
arc-gen,105,12,0,0,0
arc-gen,105,13,0,0,0
arc-gen,105,14,0,0,0
arc-gen,105,15,0,0,0
arc-gen,105,16,0,0,0
arc-gen,105,17,0,0,0
arc-gen,105,18,110,10,0
arc-gen,105,19,0,0,0
arc-gen,105,20,0,0,0
arc-gen,105,21,0,0,0
arc-gen,105,22,0,0,0
arc-gen,105,23,0,0,0
arc-gen,106,0,0,0,0
