task_id,source_model_path,output_model_path,source_cost,output_cost,cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,removed_nodes,removed_inits,failure_reason
task297,outputs\reference_6275_flat\task297.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task297_ZeroAddRemoved.onnx,369,369,0,3233,3233,0,0,0,no zero-add patterns found
task298,outputs\reference_6275_flat\task298.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task298_ZeroAddRemoved.onnx,1776,1776,0,3322,3322,0,0,0,no zero-add patterns found
task299,outputs\reference_6275_flat\task299.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task299_ZeroAddRemoved.onnx,342,342,0,2080,2080,0,0,0,no zero-add patterns found
task300,outputs\reference_6275_flat\task300.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task300_ZeroAddRemoved.onnx,852,852,0,4454,4454,0,0,0,no zero-add patterns found
task301,outputs\reference_6275_flat\task301.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task301_ZeroAddRemoved.onnx,906,906,0,3697,3697,0,0,0,no zero-add patterns found
task302,outputs\reference_6275_flat\task302.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task302_ZeroAddRemoved.onnx,180,180,0,4372,4372,0,0,0,no zero-add patterns found
task303,outputs\reference_6275_flat\task303.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task303_ZeroAddRemoved.onnx,1550,1550,0,2084,2084,0,0,0,no zero-add patterns found
task304,outputs\reference_6275_flat\task304.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task304_ZeroAddRemoved.onnx,271,271,0,1879,1879,0,0,0,no zero-add patterns found
task305,outputs\reference_6275_flat\task305.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task305_ZeroAddRemoved.onnx,1452,1452,0,1865,1865,0,0,0,no zero-add patterns found
task306,outputs\reference_6275_flat\task306.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task306_ZeroAddRemoved.onnx,605,605,0,4101,4101,0,0,0,no zero-add patterns found
task307,outputs\reference_6275_flat\task307.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task307_ZeroAddRemoved.onnx,9000,9000,0,7454,7454,0,0,0,no zero-add patterns found
task308,outputs\reference_6275_flat\task308.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task308_ZeroAddRemoved.onnx,593,593,0,3875,3875,0,0,0,no zero-add patterns found
task309,outputs\reference_6275_flat\task309.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task309_ZeroAddRemoved.onnx,90,90,0,217,217,0,0,0,no zero-add patterns found
task310,outputs\reference_6275_flat\task310.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task310_ZeroAddRemoved.onnx,955,955,0,3379,3379,0,0,0,no zero-add patterns found
task311,outputs\reference_6275_flat\task311.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task311_ZeroAddRemoved.onnx,270,270,0,479,479,0,0,0,no zero-add patterns found
task312,outputs\reference_6275_flat\task312.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task312_ZeroAddRemoved.onnx,171,171,0,1202,1202,0,0,0,no zero-add patterns found
task313,outputs\reference_6275_flat\task313.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task313_ZeroAddRemoved.onnx,1437,1437,0,3668,3668,0,0,0,no zero-add patterns found
task314,outputs\reference_6275_flat\task314.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task314_ZeroAddRemoved.onnx,1536,1536,0,24532,24532,0,0,0,no zero-add patterns found
task315,outputs\reference_6275_flat\task315.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task315_ZeroAddRemoved.onnx,307,307,0,1461,1461,0,0,0,no zero-add patterns found
task316,outputs\reference_6275_flat\task316.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task316_ZeroAddRemoved.onnx,866,866,0,5631,5631,0,0,0,no zero-add patterns found
task317,outputs\reference_6275_flat\task317.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task317_ZeroAddRemoved.onnx,4500,4500,0,3798,3798,0,0,0,no zero-add patterns found
task318,outputs\reference_6275_flat\task318.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task318_ZeroAddRemoved.onnx,0,0,0,728,728,0,0,0,no zero-add patterns found
task319,outputs\reference_6275_flat\task319.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task319_ZeroAddRemoved.onnx,741,741,0,8028,8028,0,0,0,no zero-add patterns found
task320,outputs\reference_6275_flat\task320.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task320_ZeroAddRemoved.onnx,565,565,0,2183,2183,0,0,0,no zero-add patterns found
task321,outputs\reference_6275_flat\task321.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task321_ZeroAddRemoved.onnx,189,189,0,2349,2349,0,0,0,no zero-add patterns found
task322,outputs\reference_6275_flat\task322.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task322_ZeroAddRemoved.onnx,0,0,0,539,539,0,0,0,no zero-add patterns found
task323,outputs\reference_6275_flat\task323.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task323_ZeroAddRemoved.onnx,2055,2055,0,2479,2479,0,0,0,no zero-add patterns found
task324,outputs\reference_6275_flat\task324.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task324_ZeroAddRemoved.onnx,5310,5310,0,6861,6861,0,0,0,no zero-add patterns found
task325,outputs\reference_6275_flat\task325.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task325_ZeroAddRemoved.onnx,3996,3996,0,5072,5072,0,0,0,no zero-add patterns found
task326,outputs\reference_6275_flat\task326.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task326_ZeroAddRemoved.onnx,0,0,0,251,251,0,0,0,no zero-add patterns found
task327,outputs\reference_6275_flat\task327.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task327_ZeroAddRemoved.onnx,126,126,0,2321,2321,0,0,0,no zero-add patterns found
task328,outputs\reference_6275_flat\task328.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task328_ZeroAddRemoved.onnx,2532,2532,0,10607,10607,0,0,0,no zero-add patterns found
task329,outputs\reference_6275_flat\task329.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task329_ZeroAddRemoved.onnx,282,282,0,1652,1652,0,0,0,no zero-add patterns found
task330,outputs\reference_6275_flat\task330.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task330_ZeroAddRemoved.onnx,5579,5579,0,7080,7080,0,0,0,no zero-add patterns found
task331,outputs\reference_6275_flat\task331.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task331_ZeroAddRemoved.onnx,4550,4550,0,3836,3836,0,0,0,no zero-add patterns found
task332,outputs\reference_6275_flat\task332.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task332_ZeroAddRemoved.onnx,527,527,0,2514,2514,0,0,0,no zero-add patterns found
task333,outputs\reference_6275_flat\task333.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task333_ZeroAddRemoved.onnx,393,393,0,4379,4379,0,0,0,no zero-add patterns found
task334,outputs\reference_6275_flat\task334.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task334_ZeroAddRemoved.onnx,165,165,0,889,889,0,0,0,no zero-add patterns found
task335,outputs\reference_6275_flat\task335.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task335_ZeroAddRemoved.onnx,477,477,0,3440,3440,0,0,0,no zero-add patterns found
task336,outputs\reference_6275_flat\task336.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task336_ZeroAddRemoved.onnx,505,505,0,5276,5276,0,0,0,no zero-add patterns found
task337,outputs\reference_6275_flat\task337.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task337_ZeroAddRemoved.onnx,90,90,0,159,159,0,0,0,no zero-add patterns found
task338,outputs\reference_6275_flat\task338.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task338_ZeroAddRemoved.onnx,6426,6426,0,8884,8884,0,0,0,no zero-add patterns found
task339,outputs\reference_6275_flat\task339.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task339_ZeroAddRemoved.onnx,468,468,0,1588,1588,0,0,0,no zero-add patterns found
task340,outputs\reference_6275_flat\task340.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task340_ZeroAddRemoved.onnx,696,696,0,4147,4147,0,0,0,no zero-add patterns found
task341,outputs\reference_6275_flat\task341.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task341_ZeroAddRemoved.onnx,2523,2523,0,8743,8743,0,0,0,no zero-add patterns found
task342,outputs\reference_6275_flat\task342.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task342_ZeroAddRemoved.onnx,284,284,0,2836,2836,0,0,0,no zero-add patterns found
task343,outputs\reference_6275_flat\task343.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task343_ZeroAddRemoved.onnx,2592,2592,0,10429,10429,0,0,0,no zero-add patterns found
task344,outputs\reference_6275_flat\task344.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task344_ZeroAddRemoved.onnx,12550,12550,0,10236,10236,0,0,0,no zero-add patterns found
task345,outputs\reference_6275_flat\task345.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task345_ZeroAddRemoved.onnx,5898,5898,0,10079,10079,0,0,0,no zero-add patterns found
task346,outputs\reference_6275_flat\task346.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task346_ZeroAddRemoved.onnx,191,191,0,1781,1781,0,0,0,no zero-add patterns found
task347,outputs\reference_6275_flat\task347.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task347_ZeroAddRemoved.onnx,0,0,0,1234,1234,0,0,0,no zero-add patterns found
task348,outputs\reference_6275_flat\task348.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task348_ZeroAddRemoved.onnx,463,463,0,1950,1950,0,0,0,no zero-add patterns found
task349,outputs\reference_6275_flat\task349.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task349_ZeroAddRemoved.onnx,9921,9921,0,8427,8427,0,0,0,no zero-add patterns found
task350,outputs\reference_6275_flat\task350.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task350_ZeroAddRemoved.onnx,230,230,0,1984,1984,0,0,0,no zero-add patterns found
task351,outputs\reference_6275_flat\task351.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task351_ZeroAddRemoved.onnx,354,354,0,3049,3049,0,0,0,no zero-add patterns found
task352,outputs\reference_6275_flat\task352.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task352_ZeroAddRemoved.onnx,234,234,0,1398,1398,0,0,0,no zero-add patterns found
task353,outputs\reference_6275_flat\task353.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task353_ZeroAddRemoved.onnx,745,745,0,3244,3244,0,0,0,no zero-add patterns found
task354,outputs\reference_6275_flat\task354.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task354_ZeroAddRemoved.onnx,612,612,0,2710,2710,0,0,0,no zero-add patterns found
task355,outputs\reference_6275_flat\task355.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task355_ZeroAddRemoved.onnx,437,437,0,3971,3971,0,0,0,no zero-add patterns found
task356,outputs\reference_6275_flat\task356.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task356_ZeroAddRemoved.onnx,389,389,0,2324,2324,0,0,0,no zero-add patterns found
task357,outputs\reference_6275_flat\task357.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task357_ZeroAddRemoved.onnx,257,257,0,1767,1767,0,0,0,no zero-add patterns found
task358,outputs\reference_6275_flat\task358.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task358_ZeroAddRemoved.onnx,1203,1203,0,6541,6541,0,0,0,no zero-add patterns found
task359,outputs\reference_6275_flat\task359.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task359_ZeroAddRemoved.onnx,117,117,0,1184,1184,0,0,0,no zero-add patterns found
task360,outputs\reference_6275_flat\task360.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task360_ZeroAddRemoved.onnx,228,228,0,1168,1168,0,0,0,no zero-add patterns found
task361,outputs\reference_6275_flat\task361.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task361_ZeroAddRemoved.onnx,2332,2332,0,6846,6846,0,0,0,no zero-add patterns found
task362,outputs\reference_6275_flat\task362.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task362_ZeroAddRemoved.onnx,261,261,0,1696,1696,0,0,0,no zero-add patterns found
task363,outputs\reference_6275_flat\task363.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task363_ZeroAddRemoved.onnx,1014,1014,0,5425,5425,0,0,0,no zero-add patterns found
task364,outputs\reference_6275_flat\task364.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task364_ZeroAddRemoved.onnx,5120,5120,0,10636,10636,0,0,0,no zero-add patterns found
task365,outputs\reference_6275_flat\task365.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task365_ZeroAddRemoved.onnx,627,627,0,16991,16991,0,0,0,no zero-add patterns found
task366,outputs\reference_6275_flat\task366.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task366_ZeroAddRemoved.onnx,13979,13979,0,84301,84301,0,0,0,no zero-add patterns found
task367,outputs\reference_6275_flat\task367.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task367_ZeroAddRemoved.onnx,717,717,0,6278,6278,0,0,0,no zero-add patterns found
task368,outputs\reference_6275_flat\task368.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task368_ZeroAddRemoved.onnx,429,429,0,8950,8950,0,0,0,no zero-add patterns found
task369,outputs\reference_6275_flat\task369.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task369_ZeroAddRemoved.onnx,498,498,0,3315,3315,0,0,0,no zero-add patterns found
task370,outputs\reference_6275_flat\task370.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task370_ZeroAddRemoved.onnx,813,813,0,15444,15444,0,0,0,no zero-add patterns found
task371,outputs\reference_6275_flat\task371.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task371_ZeroAddRemoved.onnx,1333,1333,0,3031,3031,0,0,0,no zero-add patterns found
task372,outputs\reference_6275_flat\task372.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task372_ZeroAddRemoved.onnx,108,108,0,664,664,0,0,0,no zero-add patterns found
task373,outputs\reference_6275_flat\task373.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task373_ZeroAddRemoved.onnx,36,36,0,581,581,0,0,0,no zero-add patterns found
task374,outputs\reference_6275_flat\task374.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task374_ZeroAddRemoved.onnx,588,588,0,5300,5300,0,0,0,no zero-add patterns found
task375,outputs\reference_6275_flat\task375.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task375_ZeroAddRemoved.onnx,367,367,0,2214,2214,0,0,0,no zero-add patterns found
task376,outputs\reference_6275_flat\task376.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task376_ZeroAddRemoved.onnx,536,536,0,4045,4045,0,0,0,no zero-add patterns found
task377,outputs\reference_6275_flat\task377.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task377_ZeroAddRemoved.onnx,452,452,0,18685,18685,0,0,0,no zero-add patterns found
task378,outputs\reference_6275_flat\task378.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task378_ZeroAddRemoved.onnx,384,384,0,5481,5481,0,0,0,no zero-add patterns found
task379,outputs\reference_6275_flat\task379.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task379_ZeroAddRemoved.onnx,5364,5364,0,13402,13402,0,0,0,no zero-add patterns found
task380,outputs\reference_6275_flat\task380.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task380_ZeroAddRemoved.onnx,72,72,0,396,396,0,0,0,no zero-add patterns found
task381,outputs\reference_6275_flat\task381.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task381_ZeroAddRemoved.onnx,400,400,0,2035,2035,0,0,0,no zero-add patterns found
task382,outputs\reference_6275_flat\task382.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task382_ZeroAddRemoved.onnx,3006,3006,0,19127,19127,0,0,0,no zero-add patterns found
task383,outputs\reference_6275_flat\task383.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task383_ZeroAddRemoved.onnx,105,105,0,3193,3193,0,0,0,no zero-add patterns found
task384,outputs\reference_6275_flat\task384.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task384_ZeroAddRemoved.onnx,954,954,0,4308,4308,0,0,0,no zero-add patterns found
task385,outputs\reference_6275_flat\task385.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task385_ZeroAddRemoved.onnx,270,270,0,175,175,0,0,0,no zero-add patterns found
task386,outputs\reference_6275_flat\task386.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task386_ZeroAddRemoved.onnx,0,0,0,1334,1334,0,0,0,no zero-add patterns found
task387,outputs\reference_6275_flat\task387.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task387_ZeroAddRemoved.onnx,498,498,0,12388,12388,0,0,0,no zero-add patterns found
task388,outputs\reference_6275_flat\task388.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task388_ZeroAddRemoved.onnx,1512,1512,0,6536,6536,0,0,0,no zero-add patterns found
task389,outputs\reference_6275_flat\task389.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task389_ZeroAddRemoved.onnx,250,250,0,1421,1421,0,0,0,no zero-add patterns found
task390,outputs\reference_6275_flat\task390.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task390_ZeroAddRemoved.onnx,3123,3123,0,5953,5953,0,0,0,no zero-add patterns found
task391,outputs\reference_6275_flat\task391.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task391_ZeroAddRemoved.onnx,245,245,0,2841,2841,0,0,0,no zero-add patterns found
task392,outputs\reference_6275_flat\task392.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task392_ZeroAddRemoved.onnx,7389,7389,0,9738,9738,0,0,0,no zero-add patterns found
task393,outputs\reference_6275_flat\task393.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task393_ZeroAddRemoved.onnx,63,63,0,1538,1538,0,0,0,no zero-add patterns found
task394,outputs\reference_6275_flat\task394.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task394_ZeroAddRemoved.onnx,309,309,0,3787,3787,0,0,0,no zero-add patterns found
task395,outputs\reference_6275_flat\task395.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task395_ZeroAddRemoved.onnx,297,297,0,1179,1179,0,0,0,no zero-add patterns found
task396,outputs\reference_6275_flat\task396.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task396_ZeroAddRemoved.onnx,25442,25442,0,26549,26549,0,0,0,no zero-add patterns found
task397,outputs\reference_6275_flat\task397.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task397_ZeroAddRemoved.onnx,471,471,0,7195,7195,0,0,0,no zero-add patterns found
task398,outputs\reference_6275_flat\task398.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task398_ZeroAddRemoved.onnx,6714,6714,0,8682,8682,0,0,0,no zero-add patterns found
task399,outputs\reference_6275_flat\task399.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task399_ZeroAddRemoved.onnx,2144,2144,0,1907,1907,0,0,0,no zero-add patterns found
task400,outputs\reference_6275_flat\task400.onnx,outputs\candidates\ref6275_zero_add_removed_safe\task400_ZeroAddRemoved.onnx,345,345,0,3021,3021,0,0,0,no zero-add patterns found
