task_id,lane,source_model_path,output_model_path,source_estimated_cost,output_estimated_cost,estimated_cost_delta,source_file_size_bytes,output_file_size_bytes,file_size_delta,source_initializer_bytes,output_initializer_bytes,initializer_bytes_delta,source_initializer_count,output_initializer_count,changed,removed_dead_nodes,removed_unused_initializers,removed_unused_value_info,deduplicated_initializers,constant_gather_tables_pruned,constant_gather_rows_removed,constant_gather_bytes_removed,checker_passed,forbidden_ops_passed,static_shapes_passed,equivalence_passed,equivalence_inputs_checked,equivalence_max_abs_diff,candidate_valid,failure_reason
task357,overrides,outputs\current_6352_53_stack\overrides\task357.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task358,overrides,outputs\current_6352_53_stack\overrides\task358.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task359,overrides,outputs\current_6352_53_stack\overrides\task359.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task360,overrides,outputs\current_6352_53_stack\overrides\task360.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task361,overrides,outputs\current_6352_53_stack\overrides\task361.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task362,overrides,outputs\current_6352_53_stack\overrides\task362.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task363,overrides,outputs\current_6352_53_stack\overrides\task363.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task364,overrides,outputs\current_6352_53_stack\overrides\task364.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task365,overrides,outputs\current_6352_53_stack\overrides\task365.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task366,overrides,outputs\current_6352_53_stack\overrides\task366.onnx,outputs\candidates\terminal_output_cast_prune_6352_53\task366_overrides_TerminalOutputCastPruned.onnx,98352,89352,-9000,26447,26412,-35,,,0,,,True,1,0,,0,0,0,0,True,True,True,not_run,,,True,
task367,overrides,outputs\current_6352_53_stack\overrides\task367.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task368,overrides,outputs\current_6352_53_stack\overrides\task368.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task369,overrides,outputs\current_6352_53_stack\overrides\task369.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task370,overrides,outputs\current_6352_53_stack\overrides\task370.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task371,overrides,outputs\current_6352_53_stack\overrides\task371.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task372,overrides,outputs\current_6352_53_stack\overrides\task372.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task373,overrides,outputs\current_6352_53_stack\overrides\task373.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task374,overrides,outputs\current_6352_53_stack\overrides\task374.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task375,overrides,outputs\current_6352_53_stack\overrides\task375.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task376,overrides,outputs\current_6352_53_stack\overrides\task376.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task377,overrides,outputs\current_6352_53_stack\overrides\task377.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task378,overrides,outputs\current_6352_53_stack\overrides\task378.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task379,overrides,outputs\current_6352_53_stack\overrides\task379.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task380,overrides,outputs\current_6352_53_stack\overrides\task380.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task381,overrides,outputs\current_6352_53_stack\overrides\task381.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task382,overrides,outputs\current_6352_53_stack\overrides\task382.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task383,overrides,outputs\current_6352_53_stack\overrides\task383.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task384,overrides,outputs\current_6352_53_stack\overrides\task384.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task385,overrides,outputs\current_6352_53_stack\overrides\task385.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task386,overrides,outputs\current_6352_53_stack\overrides\task386.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task387,overrides,outputs\current_6352_53_stack\overrides\task387.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task388,overrides,outputs\current_6352_53_stack\overrides\task388.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task389,overrides,outputs\current_6352_53_stack\overrides\task389.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task390,overrides,outputs\current_6352_53_stack\overrides\task390.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task391,overrides,outputs\current_6352_53_stack\overrides\task391.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task392,overrides,outputs\current_6352_53_stack\overrides\task392.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task393,overrides,outputs\current_6352_53_stack\overrides\task393.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task394,overrides,outputs\current_6352_53_stack\overrides\task394.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task395,overrides,outputs\current_6352_53_stack\overrides\task395.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task396,overrides,outputs\current_6352_53_stack\overrides\task396.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task397,overrides,outputs\current_6352_53_stack\overrides\task397.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task398,overrides,outputs\current_6352_53_stack\overrides\task398.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task399,overrides,outputs\current_6352_53_stack\overrides\task399.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
task400,overrides,outputs\current_6352_53_stack\overrides\task400.onnx,,,,,,,,,,,,,,,,,,,,,,,,,,,False,final node is not a single-output Cast to graph output
